TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,FUVmag,NUVmag,gmag,rmag,imag,zmag,ymag,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,designation,ra,dec,zsp,spCl,ebv,umag,gmag_1,rmag_1,imag_1,zmag_1,jmag,hmag,kmag,w1mag,w2mag,w3mag,w4mag,FIRST_peak,FIRST_int,VLASS_peak,VLASS_int,broad,src,gmag_2,rmag_2,imag_2,zmag_2,UV_EXCESS
39628487002162664,251.73270420910976,30.187910824795868,1.2092360209632602,QSO,0.2196037778695702,0.0,,19.50189971923828,20.03219985961914,19.567899703979492,19.683000564575195,19.798900604248047,19.74920082092285,19.09199905395508,17.952999114990234,18.038999557495117,17.10300064086914,,,,15.529999732971191,14.258999824523926,11.519000053405762,8.557999610900879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
39633162623516748,240.00424805590265,44.854727801678315,0.6484117238197218,QSO,0.3139912348590943,0.0,,21.18589973449707,19.963499069213867,19.596900939941406,19.2898006439209,19.115800857543945,19.110200881958008,,,,,,,,14.95199966430664,14.072999954223633,11.03600025177002,8.616000175476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
39633118801431199,247.17554109564355,42.34074896451223,0.8347876192622894,QSO,0.267776032486708,0.0,,21.502500534057617,20.05069923400879,19.66860008239746,19.25160026550293,19.116899490356445,19.048200607299805,,,,,,,,15.006999969482422,13.847000122070312,10.869999885559082,8.319000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,21.57830047607422,,,,,18.59429931640625,,17.207000732421875,16.466999053955078,15.69499969482422,,,,,,,,J091615.68+062425.8_add,139.065352,6.407175,0.341,redQSO,0.352,21.004,19.735,18.416,18.091,17.447,16.497,16.184,14.841,14.481,13.647,10.841,8.172,0.0,0.0,0.0,0.0,1453.0,w2m,19.73500061035156,18.416000366210938,18.090999603271484,17.44700050354004,NO
39633381025122496,189.19765250671696,59.43810592715378,0.8243893192147953,QSO,0.4516369599737196,0.0309515855177054,,21.608699798583984,21.21780014038086,21.19700050354004,20.986000061035156,20.36860084533691,,,,,,,,,15.661999702453612,14.970999717712402,12.10200023651123,9.20699977874756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,21.651899337768555,,,,,17.774999618530273,17.031999588012695,16.402999877929688,15.35200023651123,14.027000427246094,,,,,,,,J152255.64+030210.8,230.731853,3.036337,0.223,redQSO,0.397,21.186,19.601,18.419,17.803,17.567,16.31,15.115,13.897,12.41,11.365,8.742,6.615,0.0,0.0,0.0,0.0,1566.0,w2m,19.60099983215332,18.41900062561035,17.80299949645996,17.566999435424805,NO
39633274749847730,171.3637490692064,51.63567085795725,0.8614668125763576,QSO,0.3467890074856232,0.0,,21.71699905395508,19.497400283813477,18.823299407958984,18.530500411987305,18.302799224853516,18.26070022583008,,,,,,,,13.991000175476074,12.78499984741211,9.951000213623049,7.48199987411499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
39633263475557830,178.6033805615095,50.957597139569955,1.151383027129046,QSO,0.217852700250845,0.0032893592272243,,21.74449920654297,19.600099563598633,18.97369956970215,18.787700653076172,18.705900192260746,18.524999618530273,,,,,,,,14.340999603271484,12.967000007629396,10.45400047302246,8.270999908447266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,21.830400466918945,,,,,17.98889923095703,17.0,16.415000915527344,15.347999572753906,14.272000312805176,,,,,,,,J133939.61+033109.8,204.915051,3.51941,0.241,redQSO,0.442,19.827,19.05,18.08,17.648,17.459,16.107,15.479,14.588,12.952,11.924,9.065,6.331,2.22,2.32,0.85,1.87,3269.2,B,19.049999237060547,18.079999923706055,17.648000717163086,17.458999633789062,NO
39632996638132285,252.0111764493343,35.86676618141669,0.7450604848059833,QSO,0.5129458506988205,0.0586604506394905,,22.01919937133789,21.42530059814453,21.150800704956055,20.14879989624023,19.40279960632324,19.131099700927734,,,,,,,,15.854999542236328,15.595000267028809,12.300000190734863,9.140999794006348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,22.081300735473633,,,,,18.279600143432617,17.434999465942383,16.716999053955078,15.75100040435791,14.628999710083008,,,,,,,,J095915.29+034033.6r,149.813749,3.676001,0.682,redQSO,0.361,21.356,20.164,19.338,18.731,18.209,16.546,15.653,14.922,12.954,11.785,9.158,6.831,0.0,0.0,0.0,0.0,6082.1,b-r,20.163999557495117,19.33799934387207,18.731000900268555,18.208999633789062,NO
,,,,,,,,22.225500106811523,,,,,18.87619972229004,17.510000228881836,17.47599983215332,16.527999877929688,15.281000137329102,,,,,,,,J131953.04+003025.0r,199.971037,0.506965,0.593,redQSO,0.42,21.861,20.286,19.67,19.042,18.967,16.583,16.264,14.967,13.633,12.639,10.306,8.053,0.0,0.0,0.0,0.0,3939.0,b-r,20.285999298095703,19.670000076293945,19.04199981689453,18.96699905395508,NO
39633114229639776,240.92652129747788,41.98069467664135,1.1194105841124444,QSO,0.2543204635128654,0.0028017683082596,,22.30929946899414,20.524999618530273,19.92930030822754,19.81220054626465,19.60890007019043,19.365299224853516,,,,,,,,15.428000450134276,14.295000076293944,11.354000091552734,8.651000022888184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,22.348899841308594,,,,,17.463699340820312,16.66200065612793,15.940999984741213,14.928000450134276,13.708000183105469,,,,,,,,J221633.72-005451.6,334.140522,-0.914357,0.2,redQSO,0.882,21.155,19.55,18.256,17.572,17.305,15.917,14.951,13.736,12.27,11.254,8.589,6.103,1.31,0.8,0.0,0.0,3289.7,w2m-F2M,19.549999237060547,18.256000518798828,17.57200050354004,17.30500030517578,NO
39628502630139100,252.57369375041685,31.040589467156224,0.6557520929819584,QSO,0.6413348157221339,0.3017970001918432,,22.364200592041016,21.18829917907715,20.90399932861328,20.463600158691406,20.352500915527344,20.114200592041016,19.374000549316406,19.045000076293945,18.31999969482422,17.263999938964844,,,,16.016000747680664,14.975000381469728,12.56999969482422,8.467000007629395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
39633318420941362,183.76953168589608,54.7949320748764,1.0420512028685849,QSO,0.2105703590897883,0.0127244627618898,,22.400999069213867,21.25279998779297,20.873899459838867,20.72089958190918,20.418699264526367,19.03919982910156,,,,,,,,16.163999557495117,14.980999946594238,12.354000091552734,8.210000038146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
39628517884826033,235.9606088921522,31.839753144828936,0.6344120169984536,QSO,0.3356609076425012,0.0,,22.446300506591797,20.736400604248047,20.17849922180176,19.73069953918457,19.61030006408691,19.48590087890625,,,,,,,,14.887999534606934,13.77400016784668,11.164999961853027,8.869999885559082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,22.46940040588379,,,,,18.8927001953125,18.114999771118164,17.073999404907227,15.791999816894531,14.496000289916992,,,,,,,,J094400.60+055108.9,146.002502,5.8525,0.367,redQSO,0.671,21.784,19.897,18.705,18.156,17.244,16.7,16.032,14.555,13.165,12.086,9.596,7.349,1.3,2.04,1.12,1.51,2104.2,B,19.89699935913086,18.704999923706055,18.1560001373291,17.243999481201172,NO
,,,,,,,,22.528900146484375,,,,,17.70829963684082,16.913999557495117,16.229000091552734,15.25100040435791,15.112000465393066,,,,,,,,J104319.88+132748.7r,160.832858,13.463537,1.44,redQSO,0.272,20.635,19.474,18.499,18.054,17.794,16.386,15.086,14.829,14.133,13.031,10.181,7.536,7.29,7.61,5.05,5.41,1361.3,b-r,19.474000930786133,18.499000549316406,18.054000854492188,17.79400062561035,NO
39633297373923171,217.62031437448027,53.21667374996201,0.5698210398695328,QSO,0.2808046300085944,0.0054641582183225,,22.624500274658203,19.706199645996097,19.42250061035156,18.938800811767575,18.965499877929688,18.70680046081543,,,,,,,,14.56700038909912,13.494000434875488,11.104000091552734,9.081000328063965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
39633297101291857,190.42456146455356,53.3502595235979,0.8094094054579526,QSO,0.3455505595247563,0.0,,22.696300506591797,20.864900588989254,20.38129997253418,20.235599517822266,19.685199737548828,19.710599899291992,,,,,,,,15.9350004196167,14.9350004196167,12.343999862670898,8.647000312805176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
39628527141653556,165.1280066716075,32.30486163268611,1.2402634981806844,QSO,0.2268963581651724,0.0054250478891091,,22.800600051879883,20.420000076293945,19.751399993896484,19.586700439453125,19.622699737548828,19.583599090576172,,,,,,,,15.446999549865724,14.137999534606934,11.244000434875488,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,,22.852800369262695,,,,,17.34320068359375,16.663999557495117,15.951000213623049,14.883000373840332,13.520999908447266,,,,,,,,J220546.33+005319.3,331.443069,0.888695,0.285,redQSO,0.946,21.265,19.548,18.143,17.587,16.976,15.787,14.608,13.352,11.967,10.822,7.962,5.569,3.15,3.74,1.52,2.03,2915.2,B,19.54800033569336,18.14299964904785,17.586999893188477,16.97599983215332,NO
39633328860563898,187.2856542681319,55.43695423646161,0.915632083194107,QSO,0.2507805487903966,0.0,,22.922100067138672,21.247800827026367,21.215499877929688,21.057600021362305,20.81529998779297,19.83889961242676,,,,,,,,16.131999969482422,15.015000343322754,11.670000076293944,8.531999588012695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO
,,,,,,,22.36440086364746,21.44300079345703,,,,,17.463600158691406,16.59600067138672,15.987000465393066,15.067999839782717,13.861000061035156,,,,,,,,J135304.23+023011.8,208.26764,2.503283,0.22,redQSO,0.271,20.22,19.16,18.154,17.555,17.34,15.998,15.037,13.811,12.143,10.979,7.959,5.565,0.0,0.0,0.0,0.0,2039.3,w2m,19.15999984741211,18.15399932861328,17.55500030517578,17.34000015258789,NO
